employee_id,department,role,privilege_level,security_training_completed,previous_training_score,total_simulations,emails_opened,links_clicked,attachments_opened,credentials_submitted,phishing_emails_reported,simulations_failed,remediation_trainings,targeted_scenarios,average_failure_probability,average_reporting_time_seconds,targeted_attack_failure_rate,email_open_rate,click_rate,attachment_open_rate,credential_submission_rate,reporting_rate,failure_rate,remediation_rate,non_failure_rate,report_to_failure_ratio,privilege_risk_value,training_risk,reporting_quality,privilege_risk_normalized,failure_risk_component,credential_risk_component,click_risk_component,training_risk_component,targeted_risk_component,privilege_risk_component,reporting_reduction,raw_risk_score,risk_score,risk_level,recommended_action,primary_risk_driver
EMP0290,Executive,Chief Officer,Privileged,0,62,10,9,1,0,0,2,1,1,0,0.3361,376.0,0.0,0.9,0.1,0.0,0.0,0.2,0.1,0.1,0.9,2.0,4,0.38,0.1,1.0,3.0,0.0,1.5,3.8,0.0,10.0,1.0,17.3,18.21,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0291,Finance,Financial Analyst,High,1,80,10,9,0,1,0,6,2,2,1,0.2976,328.0,0.0,0.9,0.0,0.1,0.0,0.6,0.2,0.2,0.8,3.0,3,0.2,0.6,0.6666666666666666,6.0,0.0,0.0,2.0,0.0,6.666666666666666,3.0,11.666666666666666,12.28,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0292,Information Technology,System Administrator,High,1,68,10,8,1,0,1,3,4,4,1,0.2889,349.3333,1.0,0.8,0.1,0.0,0.1,0.3,0.4,0.4,0.6,0.75,3,0.32,0.3,0.6666666666666666,12.0,2.0,1.5,3.2,10.0,6.666666666666666,1.5,33.86666666666667,35.65,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0293,Executive,Director,High,1,66,10,9,1,1,0,6,3,3,0,0.238,234.0,0.0,0.9,0.1,0.1,0.0,0.6,0.3,0.3,0.7,2.0,3,0.34,0.6,0.6666666666666666,9.0,0.0,1.5,3.4000000000000004,0.0,6.666666666666666,3.0,17.566666666666666,18.49,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0294,Sales,Sales Manager,Low,1,90,10,8,1,1,0,7,2,2,0,0.2536,250.5714,0.0,0.8,0.1,0.1,0.0,0.7,0.2,0.2,0.8,3.0,1,0.1,0.7,0.0,6.0,0.0,1.5,1.0,0.0,0.0,3.5,5.0,5.26,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0295,Operations,Operations Manager,Low,1,67,10,7,0,1,0,5,1,1,0,0.3413,436.0,0.0,0.7,0.0,0.1,0.0,0.5,0.1,0.1,0.9,3.0,1,0.33,0.5,0.0,3.0,0.0,0.0,3.3000000000000003,0.0,0.0,2.5,3.8000000000000007,4.0,Low,Maintain standard awareness training and periodic phishing simulation,Training Weakness
EMP0296,Marketing,Marketing Specialist,Low,1,86,10,7,0,0,0,4,0,0,0,0.2267,477.5,0.0,0.7,0.0,0.0,0.0,0.4,0.0,0.0,1.0,3.0,1,0.14,0.4,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,2.0,-0.5999999999999999,0.0,Low,Maintain standard awareness training and periodic phishing simulation,Training Weakness
EMP0297,Human Resources,Recruiter,Medium,0,100,10,9,1,1,0,4,3,3,2,0.2129,429.5,0.5,0.9,0.1,0.1,0.0,0.4,0.3,0.3,0.7,1.3333,2,0.0,0.2,0.3333333333333333,9.0,0.0,1.5,0.0,5.0,3.333333333333333,2.0,16.833333333333332,17.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0298,Information Technology,System Administrator,Privileged,1,76,10,7,0,0,0,3,2,2,1,0.2757,215.6667,1.0,0.7,0.0,0.0,0.0,0.3,0.2,0.2,0.8,1.5,4,0.24,0.3,1.0,6.0,0.0,0.0,2.4,10.0,10.0,1.5,26.9,28.32,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0299,Operations,Operations Manager,Medium,0,77,10,8,1,0,1,2,3,3,0,0.3418,263.0,0.0,0.8,0.1,0.0,0.1,0.2,0.3,0.3,0.7,0.6667,2,0.23,0.1,0.3333333333333333,9.0,2.0,1.5,2.3000000000000003,0.0,3.333333333333333,1.0,17.133333333333333,18.04,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0300,Marketing,Digital Marketing Analyst,Medium,1,99,10,9,1,0,0,4,1,1,0,0.1908,163.5,0.0,0.9,0.1,0.0,0.0,0.4,0.1,0.1,0.9,3.0,2,0.01,0.4,0.3333333333333333,3.0,0.0,1.5,0.1,0.0,3.333333333333333,2.0,5.933333333333333,6.25,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0301,Sales,Account Executive,Low,1,85,10,9,0,1,0,5,1,1,0,0.2328,211.2,0.0,0.9,0.0,0.1,0.0,0.5,0.1,0.1,0.9,3.0,1,0.15,0.5,0.0,3.0,0.0,0.0,1.5,0.0,0.0,2.5,2.0,2.11,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0302,Marketing,Marketing Specialist,Low,1,89,10,7,2,0,1,3,4,4,0,0.2176,163.3333,0.0,0.7,0.2,0.0,0.1,0.3,0.4,0.4,0.6,0.75,1,0.11,0.3,0.0,12.0,2.0,3.0,1.1,0.0,0.0,1.5,16.6,17.47,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0303,Human Resources,Recruiter,High,0,77,10,7,2,0,0,2,2,2,2,0.339,327.5,0.5,0.7,0.2,0.0,0.0,0.2,0.2,0.2,0.8,1.0,3,0.23,0.1,0.6666666666666666,6.0,0.0,3.0,2.3000000000000003,5.0,6.666666666666666,1.0,21.96666666666667,23.12,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0304,Legal,Legal Manager,High,1,85,10,9,1,1,1,7,3,3,0,0.2994,277.4286,0.0,0.9,0.1,0.1,0.1,0.7,0.3,0.3,0.7,2.3333,3,0.15,0.7,0.6666666666666666,9.0,2.0,1.5,1.5,0.0,6.666666666666666,3.5,17.166666666666664,18.07,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0305,Finance,Accountant,High,1,84,10,9,1,1,1,4,3,3,1,0.2319,319.0,0.0,0.9,0.1,0.1,0.1,0.4,0.3,0.3,0.7,1.3333,3,0.16,0.4,0.6666666666666666,9.0,2.0,1.5,1.6,0.0,6.666666666666666,2.0,18.766666666666666,19.75,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0306,Executive,Director,Privileged,1,90,10,5,1,1,1,5,4,4,0,0.2546,139.0,0.0,0.5,0.1,0.1,0.1,0.5,0.4,0.4,0.6,1.25,4,0.1,0.5,1.0,12.0,2.0,1.5,1.0,0.0,10.0,2.5,24.0,25.26,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0307,Executive,Vice President,Privileged,1,83,10,8,2,0,0,8,4,4,0,0.2635,277.875,0.0,0.8,0.2,0.0,0.0,0.8,0.4,0.4,0.6,2.0,4,0.17,0.8,1.0,12.0,0.0,3.0,1.7000000000000002,0.0,10.0,4.0,22.7,23.89,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0308,Marketing,Digital Marketing Analyst,Medium,1,80,10,7,2,1,1,5,3,3,0,0.1864,219.8,0.0,0.7,0.2,0.1,0.1,0.5,0.3,0.3,0.7,1.6667,2,0.2,0.5,0.3333333333333333,9.0,2.0,3.0,2.0,0.0,3.333333333333333,2.5,16.833333333333332,17.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0309,Sales,Sales Manager,Low,0,65,10,8,2,0,2,4,3,3,0,0.3154,221.0,0.0,0.8,0.2,0.0,0.2,0.4,0.3,0.3,0.7,1.3333,1,0.35,0.2,0.0,9.0,4.0,3.0,3.5,0.0,0.0,2.0,17.5,18.42,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0310,Marketing,Marketing Specialist,Medium,1,90,10,8,0,0,0,8,1,1,0,0.2793,280.625,0.0,0.8,0.0,0.0,0.0,0.8,0.1,0.1,0.9,3.0,2,0.1,0.8,0.3333333333333333,3.0,0.0,0.0,1.0,0.0,3.333333333333333,4.0,3.333333333333333,3.51,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0311,Finance,Accountant,High,1,78,10,9,1,1,1,6,3,3,1,0.313,279.8333,1.0,0.9,0.1,0.1,0.1,0.6,0.3,0.3,0.7,2.0,3,0.22,0.6,0.6666666666666666,9.0,2.0,1.5,2.2,10.0,6.666666666666666,3.0,28.366666666666667,29.86,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0312,Marketing,Digital Marketing Analyst,Low,1,78,10,6,1,1,1,5,2,2,0,0.1677,198.2,0.0,0.6,0.1,0.1,0.1,0.5,0.2,0.2,0.8,2.5,1,0.22,0.5,0.0,6.0,2.0,1.5,2.2,0.0,0.0,2.5,9.2,9.68,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0313,Executive,Director,High,1,72,10,7,0,0,0,6,0,0,0,0.164,181.1667,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.0,1.0,3.0,3,0.28,0.6,0.6666666666666666,0.0,0.0,0.0,2.8000000000000003,0.0,6.666666666666666,3.0,6.466666666666667,6.81,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0314,Legal,Legal Assistant,High,1,74,10,5,0,0,0,3,5,5,0,0.3593,138.3333,0.0,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.6,3,0.26,0.3,0.6666666666666666,15.0,0.0,0.0,2.6,0.0,6.666666666666666,1.5,22.766666666666666,23.96,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0315,Human Resources,HR Manager,High,1,75,10,9,3,0,2,5,3,3,2,0.3313,231.0,0.5,0.9,0.3,0.0,0.2,0.5,0.3,0.3,0.7,1.6667,3,0.25,0.5,0.6666666666666666,9.0,4.0,4.5,2.5,5.0,6.666666666666666,2.5,29.166666666666664,30.7,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0316,Finance,Finance Manager,Medium,1,72,10,6,2,0,0,5,2,2,1,0.2589,225.8,0.0,0.6,0.2,0.0,0.0,0.5,0.2,0.2,0.8,2.5,2,0.28,0.5,0.3333333333333333,6.0,0.0,3.0,2.8000000000000003,0.0,3.333333333333333,2.5,12.633333333333333,13.3,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0317,Marketing,Marketing Manager,Low,1,81,10,8,0,0,0,7,1,1,0,0.2963,345.8571,0.0,0.8,0.0,0.0,0.0,0.7,0.1,0.1,0.9,3.0,1,0.19,0.7,0.0,3.0,0.0,0.0,1.9,0.0,0.0,3.5,1.4000000000000004,1.47,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0318,Human Resources,Recruiter,High,0,88,10,8,0,2,0,5,3,3,2,0.3107,319.4,0.5,0.8,0.0,0.2,0.0,0.5,0.3,0.3,0.7,1.6667,3,0.12,0.25,0.6666666666666666,9.0,0.0,0.0,1.2,5.0,6.666666666666666,2.5,19.366666666666667,20.39,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0319,Legal,Legal Manager,High,0,78,10,8,2,2,1,4,6,6,0,0.3758,109.75,0.0,0.8,0.2,0.2,0.1,0.4,0.6,0.6,0.4,0.6667,3,0.22,0.2,0.6666666666666666,18.0,2.0,3.0,2.2,0.0,6.666666666666666,2.0,29.866666666666667,31.44,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0320,Human Resources,Recruiter,High,1,90,10,9,0,0,0,7,0,0,2,0.1801,364.4286,0.0,0.9,0.0,0.0,0.0,0.7,0.0,0.0,1.0,3.0,3,0.1,0.7,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,6.666666666666666,3.5,4.166666666666666,4.39,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0321,Legal,Legal Manager,High,1,71,10,9,2,2,0,3,4,4,0,0.2913,281.3333,0.0,0.9,0.2,0.2,0.0,0.3,0.4,0.4,0.6,0.75,3,0.29,0.3,0.6666666666666666,12.0,0.0,3.0,2.9,0.0,6.666666666666666,1.5,23.066666666666663,24.28,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0322,Finance,Finance Manager,Medium,1,94,10,8,1,0,1,6,1,1,1,0.263,456.5,0.0,0.8,0.1,0.0,0.1,0.6,0.1,0.1,0.9,3.0,2,0.06,0.6,0.3333333333333333,3.0,2.0,1.5,0.6,0.0,3.333333333333333,3.0,7.433333333333334,7.82,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0323,Sales,Sales Manager,Medium,1,72,10,9,3,1,1,5,4,4,0,0.3699,206.2,0.0,0.9,0.3,0.1,0.1,0.5,0.4,0.4,0.6,1.25,2,0.28,0.5,0.3333333333333333,12.0,2.0,4.5,2.8000000000000003,0.0,3.333333333333333,2.5,22.133333333333333,23.3,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0324,Sales,Sales Manager,Low,1,95,10,8,0,2,0,2,3,3,0,0.248,209.0,0.0,0.8,0.0,0.2,0.0,0.2,0.3,0.3,0.7,0.6667,1,0.05,0.2,0.0,9.0,0.0,0.0,0.5,0.0,0.0,1.0,8.5,8.95,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0325,Marketing,Marketing Specialist,Low,0,61,10,10,2,0,0,1,2,2,0,0.3486,109.0,0.0,1.0,0.2,0.0,0.0,0.1,0.2,0.2,0.8,0.5,1,0.39,0.05,0.0,6.0,0.0,3.0,3.9000000000000004,0.0,0.0,0.5,12.4,13.05,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0326,Executive,Director,Privileged,1,66,10,7,1,0,0,7,2,2,0,0.228,221.2857,0.0,0.7,0.1,0.0,0.0,0.7,0.2,0.2,0.8,3.0,4,0.34,0.7,1.0,6.0,0.0,1.5,3.4000000000000004,0.0,10.0,3.5,17.4,18.32,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0327,Finance,Financial Analyst,High,0,77,10,8,1,0,0,5,1,1,1,0.4094,253.4,0.0,0.8,0.1,0.0,0.0,0.5,0.1,0.1,0.9,3.0,3,0.23,0.25,0.6666666666666666,3.0,0.0,1.5,2.3000000000000003,0.0,6.666666666666666,2.5,10.966666666666667,11.54,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0328,Finance,Accountant,High,1,80,10,8,2,1,1,4,3,3,1,0.2488,194.25,0.0,0.8,0.2,0.1,0.1,0.4,0.3,0.3,0.7,1.3333,3,0.2,0.4,0.6666666666666666,9.0,2.0,3.0,2.0,0.0,6.666666666666666,2.0,20.666666666666664,21.75,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0329,Legal,Compliance Analyst,Medium,1,89,10,9,1,1,0,3,3,3,0,0.2451,272.6667,0.0,0.9,0.1,0.1,0.0,0.3,0.3,0.3,0.7,1.0,2,0.11,0.3,0.3333333333333333,9.0,0.0,1.5,1.1,0.0,3.333333333333333,1.5,13.433333333333334,14.14,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0330,Sales,Sales Manager,Medium,1,75,10,7,1,0,0,7,1,1,0,0.2722,310.2857,0.0,0.7,0.1,0.0,0.0,0.7,0.1,0.1,0.9,3.0,2,0.25,0.7,0.3333333333333333,3.0,0.0,1.5,2.5,0.0,3.333333333333333,3.5,6.833333333333332,7.19,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0331,Information Technology,IT Support Analyst,Medium,1,79,10,7,3,1,0,5,4,4,1,0.3648,167.4,1.0,0.7,0.3,0.1,0.0,0.5,0.4,0.4,0.6,1.25,2,0.21,0.5,0.3333333333333333,12.0,0.0,4.5,2.1,10.0,3.333333333333333,2.5,29.433333333333334,30.98,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0332,Human Resources,HR Manager,High,1,83,10,8,1,2,0,3,3,3,2,0.2995,215.0,0.5,0.8,0.1,0.2,0.0,0.3,0.3,0.3,0.7,1.0,3,0.17,0.3,0.6666666666666666,9.0,0.0,1.5,1.7000000000000002,5.0,6.666666666666666,1.5,22.366666666666667,23.54,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0333,Sales,Account Executive,Low,1,70,10,6,2,0,1,2,2,2,0,0.2847,92.5,0.0,0.6,0.2,0.0,0.1,0.2,0.2,0.2,0.8,1.0,1,0.3,0.2,0.0,6.0,2.0,3.0,3.0,0.0,0.0,1.0,13.0,13.68,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0334,Sales,Account Executive,Medium,1,71,10,8,1,0,1,5,1,1,0,0.2876,229.6,0.0,0.8,0.1,0.0,0.1,0.5,0.1,0.1,0.9,3.0,2,0.29,0.5,0.3333333333333333,3.0,2.0,1.5,2.9,0.0,3.333333333333333,2.5,10.233333333333334,10.77,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0335,Executive,Vice President,High,1,95,10,10,1,1,0,8,2,2,0,0.2347,247.0,0.0,1.0,0.1,0.1,0.0,0.8,0.2,0.2,0.8,3.0,3,0.05,0.8,0.6666666666666666,6.0,0.0,1.5,0.5,0.0,6.666666666666666,4.0,10.666666666666666,11.23,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0336,Executive,Vice President,High,1,71,10,9,1,2,1,4,4,4,0,0.3736,384.75,0.0,0.9,0.1,0.2,0.1,0.4,0.4,0.4,0.6,1.0,3,0.29,0.4,0.6666666666666666,12.0,2.0,1.5,2.9,0.0,6.666666666666666,2.0,23.066666666666663,24.28,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0337,Human Resources,Recruiter,High,1,80,10,9,4,0,2,6,6,6,2,0.302,238.8333,0.0,0.9,0.4,0.0,0.2,0.6,0.6,0.6,0.4,1.0,3,0.2,0.6,0.6666666666666666,18.0,4.0,6.0,2.0,0.0,6.666666666666666,3.0,33.666666666666664,35.44,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0338,Operations,Operations Manager,Medium,1,59,10,7,3,0,2,0,6,6,0,0.3353,0.0,0.0,0.7,0.3,0.0,0.2,0.0,0.6,0.6,0.4,0.0,2,0.41,0.0,0.3333333333333333,18.0,4.0,4.5,4.1,0.0,3.333333333333333,0.0,33.93333333333334,35.72,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0339,Operations,Operations Specialist,Medium,1,70,10,8,2,2,1,3,5,5,0,0.2873,143.0,0.0,0.8,0.2,0.2,0.1,0.3,0.5,0.5,0.5,0.6,2,0.3,0.3,0.3333333333333333,15.0,2.0,3.0,3.0,0.0,3.333333333333333,1.5,24.833333333333332,26.14,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0340,Sales,Account Executive,Medium,1,73,10,7,1,0,0,1,2,2,0,0.3054,143.0,0.0,0.7,0.1,0.0,0.0,0.1,0.2,0.2,0.8,0.5,2,0.27,0.1,0.3333333333333333,6.0,0.0,1.5,2.7,0.0,3.333333333333333,0.5,13.033333333333331,13.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0341,Human Resources,HR Specialist,High,1,85,10,9,0,0,0,4,0,0,2,0.1943,336.25,0.0,0.9,0.0,0.0,0.0,0.4,0.0,0.0,1.0,3.0,3,0.15,0.4,0.6666666666666666,0.0,0.0,0.0,1.5,0.0,6.666666666666666,2.0,6.166666666666666,6.49,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0342,Legal,Legal Manager,High,1,100,10,10,3,1,1,5,4,4,0,0.1875,153.0,0.0,1.0,0.3,0.1,0.1,0.5,0.4,0.4,0.6,1.25,3,0.0,0.5,0.6666666666666666,12.0,2.0,4.5,0.0,0.0,6.666666666666666,2.5,22.666666666666664,23.86,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0343,Operations,Operations Analyst,Medium,1,77,10,8,3,2,2,3,5,5,0,0.2826,241.6667,0.0,0.8,0.3,0.2,0.2,0.3,0.5,0.5,0.5,0.6,2,0.23,0.3,0.3333333333333333,15.0,4.0,4.5,2.3000000000000003,0.0,3.333333333333333,1.5,27.633333333333333,29.09,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0344,Operations,Operations Analyst,Low,1,99,10,6,1,0,0,7,3,3,0,0.2108,284.1429,0.0,0.6,0.1,0.0,0.0,0.7,0.3,0.3,0.7,2.3333,1,0.01,0.7,0.0,9.0,0.0,1.5,0.1,0.0,0.0,3.5,7.1,7.47,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0345,Executive,Vice President,High,0,77,10,9,4,0,2,5,4,4,0,0.371,184.4,0.0,0.9,0.4,0.0,0.2,0.5,0.4,0.4,0.6,1.25,3,0.23,0.25,0.6666666666666666,12.0,4.0,6.0,2.3000000000000003,0.0,6.666666666666666,2.5,28.46666666666667,29.96,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0346,Legal,Legal Assistant,Medium,1,92,10,9,2,0,1,8,2,2,0,0.1926,245.125,0.0,0.9,0.2,0.0,0.1,0.8,0.2,0.2,0.8,3.0,2,0.08,0.8,0.3333333333333333,6.0,2.0,3.0,0.8,0.0,3.333333333333333,4.0,11.133333333333333,11.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0347,Operations,Operations Manager,Low,1,86,10,8,1,0,1,5,2,2,0,0.1963,304.2,0.0,0.8,0.1,0.0,0.1,0.5,0.2,0.2,0.8,2.5,1,0.14,0.5,0.0,6.0,2.0,1.5,1.4000000000000001,0.0,0.0,2.5,8.4,8.84,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0348,Human Resources,HR Manager,Medium,1,100,10,8,1,0,1,7,1,1,2,0.264,194.5714,0.0,0.8,0.1,0.0,0.1,0.7,0.1,0.1,0.9,3.0,2,0.0,0.7,0.3333333333333333,3.0,2.0,1.5,0.0,0.0,3.333333333333333,3.5,6.333333333333332,6.67,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0349,Operations,Operations Specialist,Low,1,87,10,10,2,1,1,5,3,3,0,0.3116,182.4,0.0,1.0,0.2,0.1,0.1,0.5,0.3,0.3,0.7,1.6667,1,0.13,0.5,0.0,9.0,2.0,3.0,1.3,0.0,0.0,2.5,12.8,13.47,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0350,Legal,Legal Manager,Medium,1,84,10,10,1,1,0,4,2,2,0,0.3051,404.5,0.0,1.0,0.1,0.1,0.0,0.4,0.2,0.2,0.8,2.0,2,0.16,0.4,0.3333333333333333,6.0,0.0,1.5,1.6,0.0,3.333333333333333,2.0,10.433333333333334,10.98,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0351,Human Resources,Recruiter,High,1,75,10,9,2,0,1,4,2,2,2,0.331,352.75,0.5,0.9,0.2,0.0,0.1,0.4,0.2,0.2,0.8,2.0,3,0.25,0.4,0.6666666666666666,6.0,2.0,3.0,2.5,5.0,6.666666666666666,2.0,23.166666666666664,24.39,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0352,Marketing,Marketing Specialist,Low,1,79,10,10,1,1,1,3,2,2,0,0.222,113.0,0.0,1.0,0.1,0.1,0.1,0.3,0.2,0.2,0.8,1.5,1,0.21,0.3,0.0,6.0,2.0,1.5,2.1,0.0,0.0,1.5,10.1,10.63,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0353,Information Technology,Security Analyst,High,1,78,10,10,2,0,1,3,2,2,1,0.3241,390.6667,1.0,1.0,0.2,0.0,0.1,0.3,0.2,0.2,0.8,1.5,3,0.22,0.3,0.6666666666666666,6.0,2.0,3.0,2.2,10.0,6.666666666666666,1.5,28.366666666666667,29.86,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0354,Operations,Operations Analyst,Medium,1,93,10,9,3,1,3,5,4,4,0,0.2677,160.4,0.0,0.9,0.3,0.1,0.3,0.5,0.4,0.4,0.6,1.25,2,0.07,0.5,0.3333333333333333,12.0,6.0,4.5,0.7000000000000001,0.0,3.333333333333333,2.5,24.03333333333333,25.3,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0355,Executive,Vice President,Privileged,1,61,10,7,0,1,0,5,2,2,0,0.3123,243.4,0.0,0.7,0.0,0.1,0.0,0.5,0.2,0.2,0.8,2.5,4,0.39,0.5,1.0,6.0,0.0,0.0,3.9000000000000004,0.0,10.0,2.5,17.4,18.32,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0356,Human Resources,Recruiter,Medium,1,86,10,10,2,1,1,4,3,3,2,0.2131,299.25,0.5,1.0,0.2,0.1,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.14,0.4,0.3333333333333333,9.0,2.0,3.0,1.4000000000000001,5.0,3.333333333333333,2.0,21.73333333333333,22.88,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0357,Information Technology,IT Support Analyst,Privileged,0,80,10,9,1,1,0,3,2,2,1,0.2971,386.3333,0.0,0.9,0.1,0.1,0.0,0.3,0.2,0.2,0.8,1.5,4,0.2,0.15,1.0,6.0,0.0,1.5,2.0,0.0,10.0,1.5,18.0,18.95,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0358,Marketing,Marketing Manager,Medium,1,96,10,8,2,0,2,7,3,3,0,0.2614,173.2857,0.0,0.8,0.2,0.0,0.2,0.7,0.3,0.3,0.7,2.3333,2,0.04,0.7,0.3333333333333333,9.0,4.0,3.0,0.4,0.0,3.333333333333333,3.5,16.23333333333333,17.09,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0359,Human Resources,Recruiter,Medium,1,72,10,8,1,1,0,5,3,3,2,0.3542,537.4,0.0,0.8,0.1,0.1,0.0,0.5,0.3,0.3,0.7,1.6667,2,0.28,0.5,0.3333333333333333,9.0,0.0,1.5,2.8000000000000003,0.0,3.333333333333333,2.5,14.133333333333333,14.88,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0360,Operations,Operations Manager,Low,1,80,10,6,2,0,1,5,4,4,0,0.2612,337.4,0.0,0.6,0.2,0.0,0.1,0.5,0.4,0.4,0.6,1.25,1,0.2,0.5,0.0,12.0,2.0,3.0,2.0,0.0,0.0,2.5,16.5,17.37,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0361,Executive,Vice President,Privileged,1,92,10,8,2,0,1,5,4,4,0,0.308,256.2,0.0,0.8,0.2,0.0,0.1,0.5,0.4,0.4,0.6,1.25,4,0.08,0.5,1.0,12.0,2.0,3.0,0.8,0.0,10.0,2.5,25.3,26.63,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0362,Marketing,Marketing Manager,Medium,1,59,10,9,3,1,0,1,4,4,0,0.3983,786.0,0.0,0.9,0.3,0.1,0.0,0.1,0.4,0.4,0.6,0.25,2,0.41,0.1,0.3333333333333333,12.0,0.0,4.5,4.1,0.0,3.333333333333333,0.5,23.433333333333334,24.67,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
